entry_date,report_date,asset,direction,nr_net_rank,entry_price,price_1w,price_2w,price_4w,ret_1w_pct,ret_2w_pct,ret_4w_pct,correct_4w,split,prev_4w_ret_pct
2023-09-22,2023-09-12,AUD,LONG,0.019,0.6426,0.63735,0.6312,0.6332,-0.817,-1.774,-1.463,NO,OOS,-0.803
2023-10-06,2023-09-26,AUD,LONG,0.038,0.6312,0.6333,0.6332,0.6369,0.333,0.317,0.903,YES,OOS,-1.95
2023-10-13,2023-10-03,AUD,LONG,0.058,0.6333,0.6332,0.64325,0.6477,-0.016,1.571,2.274,YES,OOS,-1.417
2023-10-20,2023-10-10,AUD,LONG,0.115,0.6332,0.64325,0.6369,0.65625,1.587,0.584,3.64,YES,OOS,-1.463
2023-10-27,2023-10-17,AUD,LONG,0.019,0.64325,0.6369,0.6477,0.6612,-0.987,0.692,2.791,YES,OOS,0.926
2023-11-03,2023-10-24,AUD,LONG,0.038,0.6369,0.6477,0.65625,0.66055,1.696,3.038,3.713,YES,OOS,0.903
2023-12-15,2023-12-05,AUD,SHORT,0.904,0.6804,0.6838,0.67055,0.6566,-0.5,1.448,3.498,YES,OOS,3.68
2023-12-29,2023-12-19,AUD,SHORT,0.923,0.67055,0.66875,0.6566,0.65755,0.268,2.08,1.939,YES,OOS,1.514
2024-01-05,2023-12-26,AUD,SHORT,1.0,0.66875,0.6566,0.6586,0.649,1.817,1.518,2.953,YES,OOS,-0.149
2024-01-12,2024-01-02,AUD,SHORT,1.0,0.6566,0.6586,0.65755,0.65225,-0.305,-0.145,0.663,YES,OOS,-3.498
2024-01-19,2024-01-09,AUD,SHORT,0.981,0.6586,0.65755,0.649,0.65595,0.159,1.458,0.402,YES,OOS,-3.685
2024-01-26,2024-01-16,AUD,SHORT,0.962,0.65755,0.649,0.65225,0.6497,1.3,0.806,1.194,YES,OOS,-1.939
2024-04-26,2024-04-16,AUD,LONG,0.115,0.6575,0.6619,0.6686,0.6642,0.669,1.688,1.019,YES,OOS,-0.401
2024-05-03,2024-04-23,AUD,LONG,0.019,0.6619,0.6686,0.6605,0.6674,1.012,-0.212,0.831,YES,OOS,1.208
2024-05-31,2024-05-21,AUD,SHORT,0.923,0.6674,0.66385,0.66655,0.6705,0.532,0.127,-0.464,NO,OOS,0.831
2024-06-14,2024-06-04,AUD,SHORT,0.904,0.66655,0.6651,0.6705,0.671,0.218,-0.593,-0.668,NO,OOS,0.916
2024-06-28,2024-06-18,AUD,SHORT,0.923,0.6705,0.67625,0.671,0.6494,-0.858,-0.075,3.147,YES,OOS,0.464
2024-07-12,2024-07-02,AUD,SHORT,0.885,0.671,0.6547,0.6494,0.66155,2.429,3.219,1.408,YES,OOS,0.668
2024-07-19,2024-07-09,AUD,SHORT,0.962,0.6547,0.6494,0.6594,0.671,0.81,-0.718,-2.49,NO,OOS,-1.564
2024-07-26,2024-07-16,AUD,SHORT,1.0,0.6494,0.6594,0.66155,0.68015,-1.54,-1.871,-4.735,NO,OOS,-3.147
2024-08-02,2024-07-23,AUD,SHORT,0.981,0.6594,0.66155,0.671,0.6737,-0.326,-1.759,-2.169,NO,OOS,-2.492
2024-09-06,2024-08-27,AUD,SHORT,0.942,0.6718,0.6823,0.6901,0.6729,-1.563,-2.724,-0.164,NO,OOS,1.549
2024-09-13,2024-09-03,AUD,SHORT,0.981,0.6823,0.6901,0.68415,0.66975,-1.143,-0.271,1.839,YES,OOS,1.684
2024-09-20,2024-09-10,AUD,SHORT,0.904,0.6901,0.68415,0.6729,0.664,0.862,2.492,3.782,YES,OOS,1.463
2024-10-04,2024-09-24,AUD,SHORT,0.981,0.6729,0.66975,0.664,0.66685,0.468,1.323,0.899,YES,OOS,0.164
2024-10-11,2024-10-01,AUD,SHORT,1.0,0.66975,0.664,0.65755,0.647,0.859,1.822,3.397,YES,OOS,-1.839
2024-10-18,2024-10-08,AUD,SHORT,0.981,0.664,0.65755,0.66685,0.6517,0.971,-0.429,1.852,YES,OOS,-3.782
2024-10-25,2024-10-15,AUD,SHORT,0.981,0.65755,0.66685,0.647,0.64995,-1.414,1.604,1.156,YES,OOS,-3.888
2024-11-01,2024-10-22,AUD,SHORT,0.885,0.66685,0.647,0.6517,0.6454,2.977,2.272,3.217,YES,OOS,-0.899
2025-09-26,2025-09-16,AUD,SHORT,0.904,0.6599,0.65435,0.64865,0.65545,0.841,1.705,0.674,YES,HOLDOUT,1.289
2025-10-03,2025-09-23,AUD,SHORT,0.923,0.65435,0.64865,0.65185,0.64845,0.871,0.382,0.902,YES,HOLDOUT,-1.786
2025-10-10,2025-09-30,AUD,SHORT,0.942,0.64865,0.65185,0.65545,0.65285,-0.493,-1.048,-0.647,NO,HOLDOUT,-1.994
2025-10-17,2025-10-07,AUD,SHORT,0.981,0.65185,0.65545,0.64845,0.64575,-0.552,0.522,0.936,YES,HOLDOUT,-0.252
2025-10-24,2025-10-14,AUD,SHORT,0.885,0.65545,0.64845,0.65285,0.65345,1.068,0.397,0.305,YES,HOLDOUT,-0.674
2025-10-31,2025-10-21,AUD,SHORT,0.885,0.64845,0.65285,0.64575,0.6614,-0.679,0.416,-1.997,NO,HOLDOUT,-0.902
2025-11-07,2025-10-28,AUD,SHORT,0.885,0.65285,0.64575,0.65345,0.6666,1.088,-0.092,-2.106,NO,HOLDOUT,0.647
2025-11-14,2025-11-04,AUD,SHORT,0.865,0.64575,0.65345,0.6614,0.6615,-1.192,-2.424,-2.439,NO,HOLDOUT,-0.936
2025-11-20,2025-11-10,AUD,SHORT,0.904,0.65345,0.6614,0.6666,0.67085,-1.217,-2.012,-2.663,NO,HOLDOUT,-0.305
2025-11-28,2025-11-18,AUD,SHORT,0.904,0.6614,0.6666,0.6615,0.6673,-0.786,-0.015,-0.892,NO,HOLDOUT,1.997
2025-12-05,2025-11-25,AUD,SHORT,0.885,0.6666,0.6615,0.67085,0.6694,0.765,-0.638,-0.42,NO,HOLDOUT,2.106
2025-12-12,2025-12-02,AUD,SHORT,0.981,0.6615,0.67085,0.6673,0.67025,-1.413,-0.877,-1.323,NO,HOLDOUT,2.439
2025-12-19,2025-12-09,AUD,SHORT,1.0,0.67085,0.6673,0.6694,0.684,0.529,0.216,-1.96,NO,HOLDOUT,2.663
2025-12-26,2025-12-16,AUD,SHORT,1.0,0.6673,0.6694,0.67025,0.70275,-0.315,-0.442,-5.312,NO,HOLDOUT,0.892
2026-01-02,2025-12-23,AUD,SHORT,0.962,0.6694,0.67025,0.684,0.69595,-0.127,-2.181,-3.966,NO,HOLDOUT,0.42
2026-01-09,2025-12-30,AUD,SHORT,1.0,0.67025,0.684,0.70275,0.70965,-2.051,-4.849,-5.878,NO,HOLDOUT,1.323
2026-01-16,2026-01-06,AUD,SHORT,1.0,0.684,0.70275,0.69595,0.7047,-2.741,-1.747,-3.026,NO,HOLDOUT,1.96
2026-01-23,2026-01-13,AUD,SHORT,1.0,0.70275,0.69595,0.70965,0.71085,0.968,-0.982,-1.153,NO,HOLDOUT,5.312
2026-01-30,2026-01-20,AUD,SHORT,1.0,0.69595,0.70965,0.7047,0.6981,-1.969,-1.257,-0.309,NO,HOLDOUT,3.966
2026-02-06,2026-01-27,AUD,SHORT,0.923,0.70965,0.7047,0.71085,0.70795,0.698,-0.169,0.24,YES,HOLDOUT,5.878
2026-02-13,2026-02-03,AUD,SHORT,0.923,0.7047,0.71085,0.6981,0.7072,-0.873,0.937,-0.355,NO,HOLDOUT,3.026
2026-02-20,2026-02-10,AUD,SHORT,1.0,0.71085,0.6981,0.70795,0.68925,1.794,0.408,3.039,YES,HOLDOUT,1.153
2026-02-27,2026-02-17,AUD,SHORT,1.0,0.6981,0.70795,0.7072,0.69185,-1.411,-1.304,0.895,YES,HOLDOUT,0.309
2026-03-06,2026-02-24,AUD,SHORT,0.942,0.70795,0.7072,0.68925,,0.106,2.641,,,HOLDOUT,-0.24
2026-03-20,2026-03-10,AUD,SHORT,0.981,0.68925,0.69185,,,-0.377,,,,HOLDOUT,-3.039
2026-03-27,2026-03-17,AUD,SHORT,0.923,0.69185,,,,,,,,HOLDOUT,-0.895
2014-07-11,2014-07-01,CAD,SHORT,0.962,0.71,0.71,0.71,0.71,-0.0,-0.0,-0.0,NO,IS,0.0
2014-07-18,2014-07-08,CAD,SHORT,0.963,0.71,0.71,0.71,0.71,-0.0,-0.0,-0.0,NO,IS,0.0
2014-07-25,2014-07-15,CAD,SHORT,0.929,0.71,0.71,0.71,0.71,-0.0,-0.0,-0.0,NO,IS,0.0
2014-08-01,2014-07-22,CAD,SHORT,0.862,0.71,0.71,0.71,0.71,-0.0,-0.0,-0.0,NO,IS,0.0
2014-10-31,2014-10-21,CAD,LONG,0.143,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2014-11-14,2014-11-04,CAD,LONG,0.136,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2014-12-19,2014-12-09,CAD,LONG,0.143,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2014-12-26,2014-12-16,CAD,LONG,0.06,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-01-02,2014-12-23,CAD,LONG,0.098,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-01-16,2015-01-06,CAD,LONG,0.096,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-01-23,2015-01-13,CAD,LONG,0.135,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-01-30,2015-01-20,CAD,LONG,0.115,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-02-06,2015-01-27,CAD,LONG,0.058,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-02-13,2015-02-03,CAD,LONG,0.038,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-02-20,2015-02-10,CAD,LONG,0.077,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-03-20,2015-03-10,CAD,LONG,0.019,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-03-27,2015-03-17,CAD,LONG,0.019,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-05-22,2015-05-12,CAD,SHORT,0.885,0.71,0.71,0.71,0.71,-0.0,-0.0,-0.0,NO,IS,0.0
2015-07-24,2015-07-14,CAD,LONG,0.058,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-07-31,2015-07-21,CAD,LONG,0.019,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-08-07,2015-07-28,CAD,LONG,0.019,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-08-14,2015-08-04,CAD,LONG,0.058,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-08-21,2015-08-11,CAD,LONG,0.077,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-09-04,2015-08-25,CAD,LONG,0.135,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-09-11,2015-09-01,CAD,LONG,0.135,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-09-25,2015-09-15,CAD,LONG,0.096,0.71,0.71,0.71,0.71,0.0,0.0,0.0,NO,IS,0.0
2015-12-18,2015-12-08,CAD,LONG,0.135,0.71,0.71,0.71,0.7003,0.0,0.0,-1.366,NO,IS,0.0
2016-02-26,2016-02-16,CAD,SHORT,0.865,0.746,0.7494,0.7697,0.7707,-0.456,-3.177,-3.311,NO,IS,2.402
2016-03-04,2016-02-23,CAD,SHORT,0.904,0.7494,0.7697,0.7545,0.7603,-2.709,-0.681,-1.454,NO,IS,4.402
2016-03-18,2016-03-08,CAD,SHORT,0.981,0.7545,0.7707,0.7603,0.7858,-2.147,-0.769,-4.148,NO,IS,2.097
2016-03-25,2016-03-15,CAD,SHORT,0.981,0.7707,0.7603,0.7781,0.7985,1.349,-0.96,-3.607,NO,IS,3.311
2016-04-01,2016-03-22,CAD,SHORT,1.0,0.7603,0.7781,0.7858,0.7775,-2.341,-3.354,-2.262,NO,IS,1.454
2016-04-08,2016-03-29,CAD,SHORT,0.962,0.7781,0.7858,0.7985,0.7799,-0.99,-2.622,-0.231,NO,IS,1.091
2016-04-15,2016-04-05,CAD,SHORT,1.0,0.7858,0.7985,0.7775,0.7636,-1.616,1.056,2.825,YES,IS,4.148
2016-04-22,2016-04-12,CAD,SHORT,1.0,0.7985,0.7775,0.7799,0.7699,2.63,2.329,3.582,YES,IS,3.607
2016-04-29,2016-04-19,CAD,SHORT,1.0,0.7775,0.7799,0.7636,0.7626,-0.309,1.788,1.916,YES,IS,2.262
2016-05-06,2016-04-26,CAD,SHORT,1.0,0.7799,0.7636,0.7699,0.7868,2.09,1.282,-0.885,NO,IS,0.231
2016-05-13,2016-05-03,CAD,SHORT,0.981,0.7636,0.7699,0.7626,0.772,-0.825,0.131,-1.1,NO,IS,-2.825
2016-05-20,2016-05-10,CAD,SHORT,0.942,0.7699,0.7626,0.7868,0.7814,0.948,-2.195,-1.494,NO,IS,-3.582
2016-05-27,2016-05-17,CAD,SHORT,0.962,0.7626,0.7868,0.772,0.7712,-3.173,-1.233,-1.128,NO,IS,-1.916
2016-06-03,2016-05-24,CAD,SHORT,0.865,0.7868,0.772,0.7814,0.768,1.881,0.686,2.389,YES,IS,0.885
2016-06-17,2016-06-07,CAD,SHORT,0.904,0.7814,0.7712,0.768,0.76395,1.305,1.715,2.233,YES,IS,1.494
2016-06-24,2016-06-14,CAD,SHORT,1.0,0.7712,0.768,0.77605,0.7599,0.415,-0.629,1.465,YES,IS,1.128
2016-07-01,2016-06-21,CAD,SHORT,0.942,0.768,0.77605,0.76395,0.7687,-1.048,0.527,-0.091,NO,IS,-2.389
2016-08-26,2016-08-16,CAD,SHORT,0.885,0.7635,0.7741,0.7601,0.7611,-1.388,0.445,0.314,YES,IS,-0.676
2016-09-02,2016-08-23,CAD,SHORT,0.981,0.7741,0.7601,0.76585,0.75615,1.809,1.066,2.319,YES,IS,0.376
2016-09-09,2016-08-30,CAD,SHORT,0.923,0.7601,0.76585,0.7611,0.75845,-0.756,-0.132,0.217,YES,IS,-2.949
2017-01-13,2017-01-03,CAD,LONG,0.135,0.7512,0.76425,0.76775,0.7653,1.737,2.203,1.877,YES,IS,1.24
2017-03-24,2017-03-14,CAD,LONG,0.115,0.75125,0.7458,0.7526,0.73445,-0.725,0.18,-2.236,NO,IS,0.596
2017-04-28,2017-04-18,CAD,LONG,0.077,0.72665,0.73025,0.73455,0.74015,0.495,1.087,1.858,YES,IS,-2.568
2017-05-05,2017-04-25,CAD,LONG,0.077,0.73025,0.73455,0.7416,0.74075,0.589,1.554,1.438,YES,IS,-2.97
2017-05-12,2017-05-02,CAD,LONG,0.038,0.73455,0.7416,0.74015,0.7534,0.96,0.762,2.566,YES,IS,-1.071
2017-05-19,2017-05-09,CAD,LONG,0.058,0.7416,0.74015,0.74075,0.7555,-0.196,-0.115,1.874,YES,IS,0.974
2017-05-26,2017-05-16,CAD,LONG,0.096,0.74015,0.74075,0.7534,0.7691,0.081,1.79,3.911,YES,IS,1.858
2017-06-02,2017-05-23,CAD,LONG,0.077,0.74075,0.7534,0.7555,0.77175,1.708,1.991,4.185,YES,IS,1.438
2017-06-09,2017-05-30,CAD,LONG,0.115,0.7534,0.7555,0.7691,0.7859,0.279,2.084,4.314,YES,IS,2.566
2017-06-16,2017-06-06,CAD,LONG,0.115,0.7555,0.7691,0.77175,0.7949,1.8,2.151,5.215,YES,IS,1.874
2017-07-21,2017-07-11,CAD,SHORT,1.0,0.7966,0.7947,0.7864,0.7986,0.239,1.28,-0.251,NO,IS,3.576
2017-07-28,2017-07-18,CAD,SHORT,0.962,0.7947,0.7864,0.7906,0.80035,1.044,0.516,-0.711,NO,IS,2.974
2017-08-04,2017-07-25,CAD,SHORT,0.981,0.7864,0.7906,0.7986,0.8233,-0.534,-1.551,-4.692,NO,IS,0.064
2017-08-11,2017-08-01,CAD,SHORT,1.0,0.7906,0.7986,0.80035,0.8204,-1.012,-1.233,-3.769,NO,IS,-0.541
2017-08-18,2017-08-08,CAD,SHORT,1.0,0.7986,0.80035,0.8233,0.81025,-0.219,-3.093,-1.459,NO,IS,0.251
2017-08-25,2017-08-15,CAD,SHORT,0.962,0.80035,0.8233,0.8204,0.805,-2.867,-2.505,-0.581,NO,IS,0.711
2017-09-01,2017-08-22,CAD,SHORT,0.923,0.8233,0.8204,0.81025,0.79545,0.352,1.585,3.383,YES,IS,4.692
2017-09-08,2017-08-29,CAD,SHORT,0.942,0.8204,0.81025,0.805,0.8026,1.237,1.877,2.17,YES,IS,3.769
2017-09-15,2017-09-05,CAD,SHORT,0.942,0.81025,0.805,0.79545,0.8009,0.648,1.827,1.154,YES,IS,1.459
2017-09-22,2017-09-12,CAD,SHORT,1.0,0.805,0.79545,0.8026,0.77825,1.186,0.298,3.323,YES,IS,0.581
2017-09-29,2017-09-19,CAD,SHORT,0.962,0.79545,0.8026,0.8009,0.7807,-0.899,-0.685,1.854,YES,IS,-3.383
2017-10-06,2017-09-26,CAD,SHORT,0.981,0.8026,0.8009,0.77825,0.7891,0.212,3.034,1.682,YES,IS,-2.17
2017-10-13,2017-10-03,CAD,SHORT,0.942,0.8009,0.77825,0.7807,0.78445,2.828,2.522,2.054,YES,IS,-1.154
2017-10-20,2017-10-10,CAD,SHORT,0.923,0.77825,0.7807,0.7891,0.78735,-0.315,-1.394,-1.169,NO,IS,-3.323
2017-10-27,2017-10-17,CAD,SHORT,0.865,0.7807,0.7891,0.78445,0.7752,-1.076,-0.48,0.704,YES,IS,-1.854
2018-01-19,2018-01-09,CAD,SHORT,1.0,0.809,0.81505,0.79445,0.78665,-0.748,1.799,2.763,YES,IS,1.614
2018-01-26,2018-01-16,CAD,SHORT,0.962,0.81505,0.79445,0.8006,0.7797,2.527,1.773,4.337,YES,IS,1.83
2018-02-02,2018-01-23,CAD,SHORT,0.981,0.79445,0.8006,0.78665,0.77455,-0.774,0.982,2.505,YES,IS,-0.513
2018-02-09,2018-01-30,CAD,SHORT,0.962,0.8006,0.78665,0.7797,0.76585,1.742,2.611,4.34,YES,IS,-0.522
2018-05-18,2018-05-08,CAD,LONG,0.135,0.77635,0.77215,0.77065,0.7521,-0.541,-0.734,-3.124,NO,IS,-0.103
2018-05-25,2018-05-15,CAD,LONG,0.115,0.77215,0.77065,0.76335,0.75375,-0.194,-1.14,-2.383,NO,IS,-0.803
2018-06-08,2018-05-29,CAD,LONG,0.115,0.76335,0.7521,0.75375,0.75925,-1.474,-1.258,-0.537,NO,IS,-2.347
2018-06-15,2018-06-05,CAD,LONG,0.058,0.7521,0.75375,0.7608,0.75485,0.219,1.157,0.366,YES,IS,-3.124
2018-06-22,2018-06-12,CAD,LONG,0.038,0.75375,0.7608,0.75925,0.76535,0.935,0.73,1.539,YES,IS,-2.383
2018-07-06,2018-06-26,CAD,LONG,0.019,0.75925,0.75485,0.76535,0.76705,-0.58,0.803,1.027,YES,IS,-0.537
2018-07-13,2018-07-03,CAD,LONG,0.019,0.75485,0.76535,0.768,0.76035,1.391,1.742,0.729,YES,IS,0.366
2018-07-20,2018-07-10,CAD,LONG,0.058,0.76535,0.768,0.76705,0.76415,0.346,0.222,-0.157,NO,IS,1.539
2018-07-27,2018-07-17,CAD,LONG,0.019,0.768,0.76705,0.76035,0.7701,-0.124,-0.996,0.273,YES,IS,0.946
2018-08-03,2018-07-24,CAD,LONG,0.135,0.76705,0.76035,0.76415,0.7615,-0.873,-0.378,-0.724,NO,IS,1.027
2018-08-17,2018-08-07,CAD,LONG,0.135,0.76415,0.7701,0.7615,0.775,0.779,-0.347,1.42,YES,IS,-0.157
2018-08-24,2018-08-14,CAD,LONG,0.115,0.7701,0.7615,0.7699,0.76715,-1.117,-0.026,-0.383,NO,IS,0.273
2018-09-21,2018-09-11,CAD,LONG,0.077,0.76715,0.77385,0.76645,0.7651,0.873,-0.091,-0.267,NO,IS,-0.383
2018-09-28,2018-09-18,CAD,LONG,0.019,0.77385,0.76645,0.7651,0.7644,-0.956,-1.131,-1.221,NO,IS,1.622
2018-12-07,2018-11-27,CAD,LONG,0.115,0.7488,0.74165,0.73345,0.75605,-0.955,-2.05,0.968,YES,IS,-1.402
2018-12-14,2018-12-04,CAD,LONG,0.135,0.74165,0.73345,0.74215,0.75425,-1.106,0.067,1.699,YES,IS,-1.755
2018-12-21,2018-12-11,CAD,LONG,0.058,0.73345,0.74215,0.75605,0.7494,1.186,3.081,2.175,YES,IS,-2.667
2018-12-28,2018-12-18,CAD,LONG,0.019,0.74215,0.75605,0.75425,0.7619,1.873,1.63,2.661,YES,IS,-0.616
2019-01-03,2018-12-24,CAD,LONG,0.115,0.75605,0.75425,0.7494,0.752,-0.238,-0.88,-0.536,NO,IS,0.968
2019-01-10,2018-12-31,CAD,LONG,0.096,0.75425,0.7494,0.7619,0.75295,-0.643,1.014,-0.172,NO,IS,1.699
2019-01-18,2019-01-08,CAD,LONG,0.058,0.7494,0.7619,0.752,0.75665,1.668,0.347,0.967,YES,IS,2.175
2019-03-22,2019-03-12,CAD,LONG,0.058,0.7444,0.74895,0.74745,0.7418,0.611,0.41,-0.349,NO,IS,-2.22
2019-03-29,2019-03-19,CAD,LONG,0.058,0.74895,0.74745,0.74735,0.7426,-0.2,-0.214,-0.848,NO,IS,0.767
2019-06-21,2019-06-11,CAD,SHORT,0.962,0.7642,0.76535,0.76515,0.76005,-0.15,-0.124,0.543,YES,IS,3.194
2019-06-28,2019-06-18,CAD,SHORT,1.0,0.76535,0.76515,0.7671,0.7559,0.026,-0.229,1.235,YES,IS,2.299
2019-07-05,2019-06-25,CAD,SHORT,0.981,0.76515,0.7671,0.76005,0.75555,-0.255,0.667,1.255,YES,IS,1.952
2019-07-12,2019-07-02,CAD,SHORT,0.981,0.7671,0.76005,0.7559,0.7505,0.919,1.46,2.164,YES,IS,1.134
2019-07-19,2019-07-09,CAD,SHORT,0.981,0.76005,0.7559,0.75555,0.7522,0.546,0.592,1.033,YES,IS,-0.543
2019-07-26,2019-07-16,CAD,SHORT,0.981,0.7559,0.75555,0.7505,0.752,0.046,0.714,0.516,YES,IS,-1.235
2019-08-02,2019-07-23,CAD,SHORT,0.942,0.75555,0.7505,0.7522,0.7557,0.668,0.443,-0.02,NO,IS,-1.255
2019-08-09,2019-07-30,CAD,SHORT,0.962,0.7505,0.7522,0.752,0.757,-0.227,-0.2,-0.866,NO,IS,-2.164
2019-08-23,2019-08-13,CAD,SHORT,0.865,0.752,0.7557,0.757,0.75435,-0.492,-0.665,-0.313,NO,IS,-0.516
2019-09-20,2019-09-10,CAD,SHORT,0.904,0.75435,0.75035,0.75205,0.76515,0.53,0.305,-1.432,NO,IS,0.313
2019-11-01,2019-10-22,CAD,SHORT,0.904,0.7586,0.7543,0.75315,0.7591,0.567,0.718,-0.066,NO,IS,0.871
2019-11-08,2019-10-29,CAD,SHORT,0.962,0.7543,0.75315,0.7529,0.7586,0.152,0.186,-0.57,NO,IS,-0.932
2019-11-15,2019-11-05,CAD,SHORT,0.942,0.75315,0.7529,0.7591,0.76245,0.033,-0.79,-1.235,NO,IS,-1.568
2019-12-27,2019-12-17,CAD,SHORT,0.981,0.76985,0.7646,0.76635,0.7565,0.682,0.455,1.734,YES,IS,1.416
2020-01-03,2019-12-24,CAD,SHORT,0.962,0.7646,0.76635,0.7617,0.7523,-0.229,0.379,1.609,YES,IS,0.791
2020-01-10,2019-12-31,CAD,SHORT,0.981,0.76635,0.7617,0.7565,0.75415,0.607,1.285,1.592,YES,IS,0.512
2020-01-17,2020-01-07,CAD,SHORT,0.942,0.7617,0.7565,0.7523,0.75395,0.683,1.234,1.017,YES,IS,-0.236
2020-01-24,2020-01-14,CAD,SHORT,0.962,0.7565,0.7523,0.75415,0.74815,0.555,0.311,1.104,YES,IS,-1.734
2020-01-31,2020-01-21,CAD,SHORT,0.904,0.7523,0.75415,0.75395,0.7449,-0.246,-0.219,0.984,YES,IS,-1.609
2020-03-27,2020-03-17,CAD,LONG,0.019,0.7048,0.71585,0.7086,0.7182,1.568,0.539,1.901,YES,IS,-5.383
2020-04-17,2020-04-07,CAD,LONG,0.135,0.71205,0.7182,0.7147,0.717,0.864,0.372,0.695,YES,IS,-0.133
2020-04-24,2020-04-14,CAD,LONG,0.077,0.7182,0.7147,0.71055,0.72665,-0.487,-1.065,1.177,YES,IS,1.901
2020-05-01,2020-04-21,CAD,LONG,0.038,0.7147,0.71055,0.717,0.74045,-0.581,0.322,3.603,YES,IS,-0.161
2020-05-08,2020-04-28,CAD,LONG,0.077,0.71055,0.717,0.72665,0.735,0.908,2.266,3.441,YES,IS,0.275
2020-05-22,2020-05-12,CAD,LONG,0.096,0.72665,0.74045,0.735,0.7327,1.899,1.149,0.833,YES,IS,1.177
2020-09-25,2020-09-15,CAD,SHORT,1.0,0.75345,0.7574,0.75615,0.7505,-0.524,-0.358,0.392,YES,IS,-1.044
2020-11-20,2020-11-10,CAD,SHORT,0.865,0.76955,0.7779,0.7846,0.78065,-1.085,-1.956,-1.442,NO,IS,2.538
2020-12-11,2020-12-01,CAD,SHORT,0.942,0.7861,0.78065,0.78335,0.7914,0.693,0.35,-0.674,NO,IS,2.691
2020-12-18,2020-12-08,CAD,SHORT,0.981,0.78065,0.78335,0.7884,0.79185,-0.346,-0.993,-1.435,NO,IS,1.442
2020-12-25,2020-12-15,CAD,SHORT,1.0,0.78335,0.7884,0.7914,0.7816,-0.645,-1.028,0.223,YES,IS,0.701
2020-12-31,2020-12-21,CAD,SHORT,0.923,0.7884,0.7914,0.79185,0.77935,-0.381,-0.438,1.148,YES,IS,0.484
2021-01-08,2020-12-29,CAD,SHORT,0.885,0.7914,0.79185,0.7816,0.78745,-0.057,1.238,0.499,YES,IS,0.674
2021-01-15,2021-01-05,CAD,SHORT,0.865,0.79185,0.7816,0.77935,0.78865,1.294,1.579,0.404,YES,IS,1.435
2021-02-05,2021-01-26,CAD,SHORT,0.923,0.78745,0.78865,0.79515,0.7975,-0.152,-0.978,-1.276,NO,IS,-0.499
2021-02-19,2021-02-09,CAD,SHORT,0.885,0.79515,0.78985,0.7975,0.7928,0.667,-0.296,0.296,YES,IS,1.734
2021-03-05,2021-02-23,CAD,SHORT,1.0,0.7975,0.79955,0.7928,0.7958,-0.257,0.589,0.213,YES,IS,1.276
2021-03-12,2021-03-02,CAD,SHORT,0.981,0.79955,0.7928,0.79695,0.79755,0.844,0.325,0.25,YES,IS,1.382
2021-03-19,2021-03-09,CAD,SHORT,0.962,0.7928,0.79695,0.7958,0.8003,-0.523,-0.378,-0.946,NO,IS,-0.296
2021-04-09,2021-03-30,CAD,SHORT,0.885,0.79755,0.8003,0.81435,0.82185,-0.345,-2.106,-3.047,NO,IS,-0.25
2021-04-30,2021-04-20,CAD,SHORT,0.885,0.82085,0.82185,0.8292,0.826,-0.122,-1.017,-0.627,NO,IS,3.148
2021-05-07,2021-04-27,CAD,SHORT,0.942,0.82185,0.8292,0.82875,0.82725,-0.894,-0.84,-0.657,NO,IS,3.047
2021-05-14,2021-05-04,CAD,SHORT,1.0,0.8292,0.82875,0.826,0.80955,0.054,0.386,2.37,YES,IS,3.611
2021-05-28,2021-05-18,CAD,SHORT,0.865,0.826,0.82725,0.80955,0.80355,-0.151,1.992,2.718,YES,IS,0.627
2021-06-04,2021-05-25,CAD,SHORT,0.885,0.82725,0.80955,0.81155,0.7979,2.14,1.898,3.548,YES,IS,0.657
